customerID,Churn,Value_at_Risk
5397-NSKQG,0,3410.2999999999997
8565-HBFNN,0,7396.8
2000-DHJUY,0,6454.0
0203-HHYIJ,1,632.5
8670-ERCJH,0,8164.8
7758-UJWYS,0,1378.6999999999998
2050-ONYDQ,0,1690.0
7055-JCGNI,0,7836.5
0739-UUAJR,0,3873.6
4826-DXMUP,0,2523.5
0952-KMEEH,1,1275.95
7285-KLOTR,0,946.1999999999999
0654-PQKDW,0,4386.5
7175-NTIXE,0,1903.7500000000002
7963-SHNDT,0,2033.2
9796-BPKIW,0,559.6
0188-GWFLE,0,40.1
8129-GMVGI,0,1122.8
2882-DDZPG,0,233.39999999999998
3547-LQRIK,0,1264.3
9137-NOQKA,0,38.4
5843-TTHGI,0,900.0
1849-RJYIG,0,480.0
8868-GAGIO,0,3804.75
4061-UKJWL,0,136.35000000000002
5380-XPJNZ,0,761.9
8263-QMNTJ,0,8319.6
8178-EYZUO,1,4310.2
3230-JCNZS,0,7029.0
0277-ORXQS,0,3336.2999999999997
5130-IEKQT,1,2648.75
3230-WYKIR,1,1476.0
7996-BPXHY,0,325.0
3227-WLKLI,0,5950.75
0407-BDJKB,1,5745.0
2266-FUBDZ,0,290.25
8237-ULIXL,0,1789.2
9600-UDOPK,1,2821.5
8216-AZUUZ,0,4216.8
9153-BTBVV,0,1775.0
4074-SJFFA,1,54.75
3269-ATYWD,1,3730.3500000000004
5186-PEIZU,0,673.75
1074-AMIOH,0,5737.25
4910-GMJOT,1,94.6
0354-WYROK,1,3065.9
4361-FEBGN,0,967.1999999999999
7748-UMTRK,0,3039.0
0380-ZCSBI,0,200.0
7145-FEJWU,0,1263.6
6463-MVYRY,0,3981.45
3969-JQABI,0,3784.5
9624-EGDEQ,0,732.6
1051-EQPZR,0,862.4000000000001
5849-ASHZJ,0,541.35
5780-INQIK,0,395.2
7576-OYWBN,1,228.14999999999998
4526-ZJJTM,0,2210.0
8384-FZBJK,0,5734.2
3750-RNQKR,0,233.39999999999998
0962-CQPWQ,0,1258.6000000000001
3096-YXENJ,0,6997.25
1265-BCFEO,0,5711.95
5837-LXSDN,0,1235.8500000000001
5945-AZYHT,0,7781.599999999999
8325-QRPZR,0,526.0500000000001
6384-VMJHP,0,5256.0
2262-SLNVK,0,70.1
7730-CLDSV,0,7102.8
1135-HIORI,0,7132.8
0164-APGRB,0,8272.800000000001
6481-ESCNL,0,2915.95
1790-NESIO,0,265.2
1550-EENBN,0,3234.85
5539-TMZLF,1,69.75
4323-SADQS,1,241.5
4446-BZKHU,1,6438.55
5202-IVJNU,1,1173.9
5976-JCJRH,1,703.0
8198-RKSZG,0,1126.3
0137-OCGAB,1,80.2
3351-NQLDI,1,6321.45
9297-EONCV,0,6577.2
7593-JNWRU,1,267.6
4588-YBNIB,1,19.6
1069-QJOEE,0,497.49999999999994
3336-JORSO,1,3644.85
7799-DSEWS,0,1230.3
8766-PAFNE,0,5616.099999999999
5315-CKEQK,0,1428.0
3130-ICDUP,0,161.1
0820-FNRNX,0,1133.9
0880-FVFWF,0,4838.400000000001
4611-ANLQC,0,3003.0
4213-HKBJO,0,848.1
2792-LSHWX,0,83.4
5028-GZLDO,1,141.4
0014-BMAQU,0,5332.950000000001
6861-XWTWQ,1,694.75
9018-PCIOK,0,3561.25
4837-QUSFT,0,6509.75
6877-TJMBR,1,84.8
9953-ZMKSM,0,1590.75
0907-HQNTS,0,7910.0
7665-NKLAV,0,1463.3999999999999
6769-DCQLI,1,5460.0
2433-KMEAS,1,1197.9
4391-LNRXK,0,2088.9
8250-ZNGGW,0,299.5
2195-ZRVAX,1,4009.1
3550-SAHFP,1,2750.5499999999997
2011-TRQYE,1,603.0
8562-GHPPI,0,19.8
5893-PYOLZ,0,4580.8
4986-MXSFP,0,40.0
6131-FOYAS,0,2086.0
3027-YNWZU,0,1600.0
5609-IMCGG,0,1265.25
4873-ILOLJ,1,2168.3999999999996
4727-MCYZG,0,55.55
9481-WHGWY,0,5274.5
2725-KXXWT,1,90.75
9565-DJPIB,1,358.4
4328-VUFWD,0,2312.7
3301-LSLWQ,0,1916.8999999999999
7473-ZBDSN,0,263.2
3166-PNEOF,0,5273.45
5639-NTUPK,0,677.3000000000001
8780-YRMTT,0,3128.4
8348-HFYIV,1,98.5
5140-FOMCQ,0,6439.85
6242-SGYTS,0,5886.900000000001
8166-ORCHU,0,3087.15
8414-OOEEL,0,5247.0
8454-AATJP,0,8283.6
6849-WLEYG,1,19.75
4659-NZRUF,1,1807.8500000000001
4531-AUZNK,0,4852.650000000001
4191-XOVOM,0,6640.200000000001
2150-OEGBV,0,542.7
8429-XIBUM,1,2229.7
1855-CFULU,0,80.2
4878-BUNFV,0,869.4
1872-EBWSC,0,590.1500000000001
2608-BHKFN,1,280.2
7026-YMSBE,0,591.0
7341-LXCAF,1,298.6
6997-UVGOX,0,6066.95
9674-EHPPG,0,1858.3999999999999
9462-MJUAW,1,201.6
8128-YVJRG,1,557.5500000000001
5440-VHLUL,0,7258.8
5781-BKHOP,0,7246.8
4283-FUTGF,1,1517.1499999999999
5213-TWWJU,0,2548.0
1569-TTNYJ,1,393.75
8628-MFKAX,0,8406.0
2397-BRLOM,1,643.6
7629-WIXZF,0,413.7
5445-GLVOT,0,1095.6
3976-HXHCE,0,1389.6000000000001
2466-NEJOJ,0,157.2
0254-KCJGT,0,4232.8
5472-CVMDX,0,2645.2
6461-SZMCV,0,6244.45
8150-QUDFX,0,39.7
9508-ILZDG,0,3275.8999999999996
2346-DJQTB,0,845.25
1697-LYYYX,0,1165.1000000000001
1942-OQFRW,0,44.0
4749-VFKVB,1,50.1
9640-ZSLDC,0,3211.8
4231-LZUYM,0,1846.8
7598-UAASY,1,152.8
7938-OUHIO,1,296.1
8510-AWCXC,1,1310.3999999999999
6128-AQBMT,0,2211.9500000000003
3594-BDSOA,0,489.59999999999997
0431-APWVY,1,2522.7999999999997
5133-VRSAB,0,234.8
5996-DAOQL,0,20.45
6838-YAUVY,0,5135.4
0484-JPBRU,0,1035.25
7883-ROJOC,0,853.1
0244-LGNFY,0,6670.8
7274-CGTOD,0,2709.4
4295-YURET,0,4065.5999999999995
3426-NIYYL,1,773.25
8225-BTJAU,1,792.5
4635-EJYPD,0,606.4
1866-ZSLJM,0,430.5
4636-TVXVG,0,1236.8999999999999
4236-UJPWO,0,49.0
9392-XBGTD,0,556.2
3387-VATUS,1,474.25
6402-SSEJG,0,1526.25
1143-NMNQJ,1,171.4
1169-SAOCL,0,5225.85
1110-KYLGQ,0,6819.75
9929-PLVPA,0,81.6
3518-PZXZQ,0,55.3
2371-JUNGC,0,222.75
7693-QPEFS,0,3793.4
0924-BJCRC,0,5367.0
5074-FBGHB,0,6697.6
2351-BKRZW,0,3233.6
4455-BFSPD,0,6170.150000000001
0415-MOSGF,1,44.4
1724-BQUHA,1,447.5
3948-KXDUF,0,4537.5
2323-ARSVR,0,7440.349999999999
0815-MFZGM,0,4158.0
4826-XTSOH,1,86.05
5480-XTFFL,0,651.0
8295-FHIVV,0,135.79999999999998
2495-INZWQ,1,178.2
9086-YJYXS,0,2624.8
1179-INLAT,0,58.349999999999994
7909-FIOIY,0,472.15000000000003
4139-SUGLD,1,1097.3999999999999
6857-VWJDT,1,95.65
6351-SCJKT,0,124.05000000000001
5468-BPMMO,0,901.6
5624-BQSSA,1,20.95
0197-PNKNK,0,5827.05
2439-QKJUL,0,101.25
1194-SPVSP,0,19.65
9534-NSXEM,0,536.9
2408-WITXK,1,347.0
8929-KSWIH,0,2482.5
2250-IVBWA,0,5187.2
1810-MVMAI,0,2027.9999999999998
9506-UXUSK,0,911.95
1229-RCALF,0,7360.0
3572-UOLYZ,0,3900.7999999999997
1429-UYJSV,0,236.39999999999998
5577-OTWWW,1,296.25
6100-QQHEB,1,1573.35
6366-XIVKZ,0,820.9499999999999
3470-OBUET,0,4958.0
2770-NSVDG,0,698.4000000000001
9375-MHRRS,0,300.29999999999995
2634-HCZGT,1,3182.6499999999996
7503-QQRVF,1,1188.8
4860-YZGZM,0,200.0
6599-GZWCM,0,970.45
2691-NZETQ,1,768.15
4404-HIBDJ,1,1857.5
5533-NHFRF,0,310.8
7037-MTYVW,0,3245.2000000000003
4760-THGOT,0,4046.2999999999997
7295-JOMMD,1,392.4
4016-BJKTZ,0,2722.5
6584-VQMYT,0,1517.4
9838-BFCQT,0,1879.2
2790-XUYMV,0,6066.95
0581-MDMPW,0,2134.8
5013-SBUIH,1,5482.5
1023-BQXZE,0,4237.95
9163-GHAYE,0,732.75
3904-UKFRE,0,320.4
5353-WILCI,0,1569.3999999999999
0709-TVGUR,1,670.9499999999999
0058-EVZWM,0,4939.0
6023-YEBUP,1,302.85
7209-JCUDS,1,949.0
7009-PCARS,0,1050.5
0519-DRGTI,0,407.0
1017-FBQMM,0,6575.099999999999
3001-CBHLQ,1,3356.8
1985-MBRYP,0,844.9499999999999
6158-DWPZT,1,216.9
9372-TXXPS,0,3591.0
3259-QMXUN,0,4993.799999999999
1015-JPFYW,0,136.15
6645-MXQJT,0,194.2
4360-QRAVE,0,1356.05
8433-WPJTV,0,6753.5
5804-JMYIO,0,770.25
3763-GCZHZ,1,6867.3
6484-LATFU,0,1669.4
7599-NTMDP,0,3019.4
0772-GYEQQ,1,265.04999999999995
0536-ACXIP,0,7887.599999999999
0936-NQLJU,0,846.65
4831-EOBFE,1,2744.8500000000004
1575-KRZZE,0,220.8
3251-YMVWZ,0,1274.65
4102-OQUPX,1,74.4
9170-GYZJC,1,3275.9
4884-LEVMQ,0,797.55
8857-CUPFQ,0,1212.75
7610-TVOPG,0,395.25
3638-DIMPH,0,569.4
1845-ZLLIG,0,50.15
8559-WNQZS,0,20.45
3999-QGRJH,1,557.6
1699-UOTXU,0,3684.0
2454-RPBRZ,1,1177.1999999999998
0635-WKOLD,0,2830.0
5993-JSUWV,0,4035.9
4518-FZBSX,0,850.5
5387-ASZNZ,0,4214.1
6988-CJEYV,0,4836.3
2002-MZHWP,1,20.5
3097-FQTVJ,0,820.0
5465-BUBFA,0,791.3000000000001
7299-GNVPL,0,1941.2
9743-DQKQW,0,75.30000000000001
1215-VFYVK,0,193.0
9371-BITHB,0,1032.2
2265-CYWIV,1,398.4
9093-FPDLG,0,1036.2
0541-FITGH,0,124.3
6985-HAYWX,0,2061.7999999999997
7508-KBIMB,0,1350.0
6838-HVLXG,0,243.60000000000002
2277-DJJDL,0,5940.0
1897-OKVMW,0,5798.4
5485-ITNPC,0,5669.400000000001
0233-FTHAV,0,4752.0
4644-PIZRT,0,1195.9499999999998
8922-NPKBJ,0,812.7
2740-TVLFN,0,50.15
7771-CFQRQ,0,2998.6
9512-PHSMG,0,205.5
6963-EZQEE,0,6198.5
2452-KDRRH,0,6793.8
2004-OCQXK,1,81.95
5027-QPKTE,1,485.44999999999993
4146-SVFUD,0,44.6
1564-HJUVY,0,255.0
3617-XLSGQ,0,7210.5
7517-LDMPS,0,1015.1999999999999
7244-KXYZN,0,490.79999999999995
5226-NOZFC,0,2229.5
2672-HUYVI,1,546.5999999999999
1400-WIVLL,0,6153.150000000001
7508-MYBOG,1,1205.3999999999999
8148-NLEGT,0,963.9
0148-DCDOS,1,2367.5
8347-GDTMP,0,1244.8
9992-RRAMN,1,1872.1999999999998
6746-WAUWT,0,374.3
0310-MVLET,1,6048.150000000001
0428-IKYCP,0,1914.0
4550-VBOFE,1,7206.5
2187-PKZAY,0,959.4000000000001
4003-OCTMP,0,1984.0
6652-YFFJO,0,713.9000000000001
7225-IILWY,0,1751.0
5248-RPYWW,0,6490.8
7923-IYJWY,0,7778.7
3170-GWYKC,0,6297.0
5696-QURRL,1,45.05
7409-KIUTL,1,71.0
9830-ECLEN,0,2900.0
1732-VHUBQ,1,3315.85
0495-RVCBF,1,79.7
2668-TZSPS,0,20.45
7854-EDSSA,1,1298.0
8869-TORSS,1,2896.8
7446-SFAOA,0,734.45
9522-ZSINC,0,259.34999999999997
8234-GSZYK,0,1137.35
6505-OZNPG,0,380.4
6164-HAQTX,0,3830.4500000000003
0679-IDSTG,1,69.25
7765-LWVVH,0,6847.2
1658-TJVOA,0,444.59999999999997
0953-LGOVU,0,426.0
2115-BFTIW,1,1773.75
4692-NNQRU,0,1663.2
7742-MYPGI,0,292.79999999999995
0611-DFXKO,1,1780.0
7780-OTDSO,1,1789.2
9619-GSATL,0,2384.35
5622-UEJFI,0,889.0
9747-DDZOS,1,73.5
0674-DGMAQ,0,2992.0
6203-HBZPA,0,3322.7999999999997
0484-FFVBJ,0,2075.2
0301-FIDRB,0,4593.599999999999
4139-JPIAM,0,2266.9500000000003
2181-TIDSV,0,1356.6
2761-XECQW,0,346.8
1936-CZAKF,0,2432.85
9453-PATOS,0,6127.2
0564-JJHGS,1,859.5
3348-CFRNX,1,2585.7999999999997
4402-FTBXC,0,4849.2
1428-GTBJJ,1,820.05
2931-XIQBR,0,5152.5
0106-UGRDO,0,8004.0
5542-TBBWB,0,69.9
1930-QPBVZ,0,6466.799999999999
2606-PKWJB,0,1610.0
5322-ZSMZY,0,798.25
8059-UDZFY,0,3476.5499999999997
7740-BTPUX,0,6248.0
5220-AGAAX,0,1632.0
0208-BPQEJ,0,232.79999999999998
9435-JMLSX,0,6113.099999999999
3352-ALMCK,0,4106.0
5312-IRCFR,0,5942.4
5294-IMHHT,0,5180.75
8802-UNOJF,1,1005.5999999999999
6313-GIDIT,1,2885.8500000000004
6176-YJWAS,0,7052.400000000001
5310-NOOVA,0,917.6999999999999
4526-EXKKN,0,984.0
5311-IHLEI,0,611.4000000000001
3987-KQDDU,0,680.4
3404-JNXAX,0,4118.25
5131-PONJI,0,4429.6
2845-AFFTX,1,4091.7999999999997
3489-VSFRD,0,3374.0
3345-JHUEO,0,80.8
5815-HGGHV,0,1283.0
5260-UMPWX,0,526.5
2249-YPRNG,1,2117.0
7410-YTJIK,1,528.15
4626-GYCZP,1,656.9499999999999
5649-RXQTV,0,5049.0
2674-MIAHT,0,321.2
2576-HXMPA,0,19.55
7587-AOVVU,0,2720.25
5590-BYNII,1,2216.5
6898-MDLZW,0,645.0
3237-AJGEH,1,93.0
4707-YNOQA,0,870.4000000000001
9357-UJRUN,0,1400.4
1591-NFNLQ,1,4080.0
8648-PFRMP,0,648.9
7663-CUXZB,0,6711.25
0258-NOKBL,0,271.20000000000005
1163-VIPRI,0,7104.5
2815-CPTUL,1,351.25
9348-ROUAI,0,5327.7
9443-JUBUO,0,4698.0
0596-BQCEQ,1,6209.3
1481-ZUWZA,1,2646.0
3043-TYBNO,0,181.95
4830-FAXFM,0,457.90000000000003
5906-BFOZT,0,19.5
2960-NKRSO,0,2062.8
8996-ZROXE,0,3049.5
5598-IKHQQ,0,1832.3999999999999
0397-ZXWQF,0,1373.5
5266-PFRQK,0,1084.2
4674-HGNUA,0,6382.900000000001
6765-MBQNU,0,676.0
9786-IJYDL,0,3962.0
1303-SRDOK,0,3797.75
3769-MHZNV,0,663.3000000000001
6295-OSINB,0,7894.8
3308-MHOOC,0,19.2
2309-OSFEU,1,339.0
2207-QPJED,0,3330.0
4177-JPDFU,0,408.0
2239-CFOUJ,0,20.4
8046-DNVTL,0,2393.2000000000003
2209-XADXF,0,25.25
6620-JDYNW,0,1090.8
1891-FZYSA,1,6206.55
4770-UEZOX,0,149.5
1038-RQOST,0,391.40000000000003
7613-LLQFO,1,1013.4000000000001
4568-TTZRT,0,183.6
9513-DXHDA,0,2205.9
2640-PMGFL,1,2146.5
3801-HMYNL,1,89.15
0516-QREYC,0,487.20000000000005
9685-WKZGT,1,1049.3
6022-UGGSO,1,2380.8
8084-OIVBS,0,220.0
8896-BQTTI,0,25.0
3865-QBWSJ,0,3057.1
3352-RICWQ,0,177.75
2160-GPFXD,0,3545.1000000000004
2065-MMKGR,0,2059.0
5857-TYBCJ,0,3924.8
1498-NHTLT,0,5118.25
4484-CGXFK,1,165.89999999999998
1402-PTHGN,0,1107.0
4176-RELJR,0,1681.7
6214-EDAKZ,1,1213.3
5199-FPUSP,0,1123.6499999999999
6377-KSLXC,0,99.75
1796-JANOW,0,39.9
0238-WHBIQ,0,6458.400000000001
8735-NBLWT,0,183.6
6651-RLGGM,0,1762.1000000000001
6127-ISGTU,1,1359.2
1614-JBEBI,0,165.6
8740-XLHDR,1,216.25
1208-DNHLN,1,1112.05
1761-AEZZR,1,79.55
3923-CSIHK,1,3552.5
5696-EXCYS,0,330.65
5795-KTGUD,0,7534.4
7120-RFMVS,1,84.5
7924-GJZFI,0,1732.5
4702-HDRKD,0,3306.4500000000003
8512-WIWYV,0,651.2
5897-ZYEKH,0,7075.2
5456-ITGIC,0,4640.400000000001
7317-GGVPB,1,7710.599999999999
1406-PUQVY,0,49.9
1322-AGOQM,1,1393.8
3677-IYRBF,1,60.8
5692-FPTAH,1,45.4
9114-AAFQH,0,3151.2000000000003
8715-KKTFG,0,6301.3
1550-LOAHA,1,2692.8
1728-BQDMA,0,88.9
0268-QKIWO,1,59.25
0876-WDUUZ,1,427.0
5117-ZSMHQ,0,6382.900000000001
5151-HQRDG,0,2036.85
0960-HUWBM,0,6766.5
6465-GSRCL,0,7142.2
0617-FHSGK,1,3684.8
0263-FJTQO,0,3525.0
7319-ZNRTR,0,490.00000000000006
2858-MOFSQ,1,949.45
7503-EPSZW,0,1539.2
7089-XXAYG,0,952.5
8118-LSUEL,1,2447.2000000000003
8070-AAWZP,0,822.0
1666-JXLKU,0,3701.85
7855-DIWPO,0,1441.65
5133-POWUA,0,45.8
5652-MSDEY,0,757.5
7005-CCBKV,1,506.40000000000003
1810-BOHSY,0,4916.400000000001
1784-BXEFA,0,205.5
7351-MHQVU,0,305.70000000000005
9224-VTYID,0,4253.5
9500-IWPXQ,0,4843.400000000001
5762-TJXGK,0,3055.0
4504-YOULA,0,2080.75
5569-IDSEY,0,7504.7
4250-FDVOU,1,337.5
7284-ZZLOH,0,2398.5
5277-ZLOOR,1,171.1
2141-RRYGO,1,274.6
1777-JYQPJ,0,48.6
6376-GAHQE,1,311.4
3401-URHDA,0,3054.9
1599-EAHXY,0,1437.0
8631-XVRZL,0,181.35
5052-PNLOS,1,316.04999999999995
3853-LYGAM,0,1626.0500000000002
6979-ZNSFF,1,696.4
5751-USDBL,0,3726.0
5680-LQOGP,0,5606.6
2386-LAHRK,1,53.5
8189-DUKMV,0,82.0
6032-IGALN,1,25.1
9931-DCEZH,0,1523.2
1898-JSNDC,0,2285.4
0315-LVCRK,0,932.8
3911-RSNHI,0,4359.4
2410-CIYFZ,0,40.8
4248-HCETZ,1,2389.5
5505-OVWQW,0,342.54999999999995
7271-AJDTL,0,5194.75
1867-TJHTS,0,4628.4
0516-WJVXC,1,271.0
9174-FKWZE,1,19.45
6860-YRJZP,0,666.4499999999999
4429-WYGFR,0,1277.8999999999999
2817-LVCPP,0,969.9999999999999
5038-ETMLM,0,8182.8
5056-FIMPT,0,4558.0
4521-WFJAI,0,1453.2
6569-KTMDU,0,19.1
8809-RIHDD,1,7444.8
8809-XKHMD,0,7239.599999999999
0396-YCHWO,0,3434.4
0867-LDTTC,0,375.75
4822-NGOCH,1,1097.8500000000001
9391-DXGGG,0,3922.6000000000004
9844-FELAJ,0,7553.0
2122-SZZZD,0,858.0
5307-DZCVC,1,2750.4
3148-AOIQT,0,1721.55
8679-JOEVF,1,950.4
8395-ETZKQ,0,1326.0
6692-YQHXC,0,1119.2
3889-VWBID,0,5633.799999999999
5222-JCXZT,0,76.0
9754-CLVZW,0,1010.1
1432-FPAXX,1,887.4000000000001
2739-CCZMB,0,101.75
7080-TNUWP,0,6650.0
0496-AHOOK,0,1785.6000000000001
8336-TAVKX,0,5648.400000000001
2468-SJFLM,0,74.3
3181-VTHOE,0,3573.5
7168-HDQHG,0,691.1999999999999
4803-AXVYP,1,3782.9
3884-HCSWG,1,1190.0
4567-AKPIA,0,4473.099999999999
5077-DXTCG,1,45.3
1142-WACZW,1,59.7
7901-HXJVA,0,1070.3
5649-ANRML,1,190.2
4892-VLANZ,1,19.8
5924-IFQTT,0,946.4
7968-QUXNS,0,113.69999999999999
2919-HBCJO,1,306.6
4236-XPXAV,1,495.75
8903-WMRNW,0,1526.25
2452-SNHFZ,0,3546.15
3629-WEAAM,0,512.8
6029-CSMJE,0,436.04999999999995
7993-NQLJE,0,1126.5
9909-DFRJA,0,2492.1
9099-FTUHS,0,1251.2
0581-BXBUB,0,291.0
4962-CHQPW,0,575.6500000000001
9467-ROOLM,0,476.25
3030-YZADT,1,404.55
7410-KTVFV,1,891.9
5150-ITWWB,0,284.54999999999995
2253-KPMNB,0,3191.25
1345-ZUKID,0,270.90000000000003
6429-SHBCB,0,1322.3999999999999
9281-OFDMF,0,3537.3
2603-HVKCG,0,3143.4
1834-WULEG,0,486.0
9097-ZUBYC,0,683.1999999999999
5148-ORICT,0,4758.4
4893-GYUJU,0,967.5000000000001
4578-PHJYZ,0,3575.0
7272-QDCKA,0,2805.6
8908-SLFCJ,0,437.85
8393-DLHGA,1,2397.5
9766-HGEDE,0,328.95000000000005
6968-MHOMU,0,2610.0
7395-IGJOS,1,1385.5
5044-XDPYX,0,1300.5
1814-WFGVS,0,3520.7999999999997
2834-SPCJV,1,4373.2
3721-WKIIL,0,529.2
6734-CKRSM,0,60.0
1265-ZFOSD,0,5203.2
6568-POCUI,0,4284.0
7890-VYYWG,1,109.35000000000001
5197-LQXXH,0,5914.3
9907-SWKKF,1,25.05
3457-PQBYH,0,1177.4
7682-AZNDK,0,3054.8999999999996
0587-DMGBH,1,398.8
5384-ZTTWP,0,297.0
3745-HRPHI,0,3606.9
7636-OWBPG,0,352.20000000000005
1231-YNDEK,0,1110.6999999999998
1407-DIGZV,0,57.300000000000004
6397-JNZZG,1,2388.65
0570-BFQHT,0,724.9499999999999
4393-OBCRR,0,60.75
3523-QRQLL,1,1529.0
8564-LDKFL,0,4240.0
3696-DFHHB,0,1734.0
0895-DQHEW,1,5632.2
4717-GHADL,0,3979.9999999999995
5501-TVMGM,0,55.25
5879-HMFFH,0,6339.599999999999
6772-WFQRD,0,816.0
3810-DVDQQ,0,8467.199999999999
6972-SNKKW,0,120.0
3694-GLTJM,0,98.25
8550-XSXUQ,0,3386.3999999999996
8149-RSOUN,1,93.85
9055-MOJJJ,0,4211.2
4359-INNWN,0,340.85
0585-EGDDA,0,3200.0
4032-RMHCI,0,1451.3999999999999
0549-CYCQN,0,4059.6
3481-JHUZH,0,3290.25
7250-EQKIY,1,50.45
3594-IVHJZ,0,40.9
6869-FGJJC,0,5412.799999999999
3896-ZVNET,0,592.8
8205-VSLRB,0,5411.0
5960-MVTUK,0,89.25
6817-WTYHE,0,89.8
3082-VQXNH,0,89.4
4013-UBXWQ,1,522.5500000000001
4931-TRZWN,0,935.35
0750-EKNGL,0,145.25
7669-LCRSD,0,675.5999999999999
3567-PQTSO,0,5578.25
5519-NPHVG,1,1130.4
8043-PNYSD,0,1231.65
9938-EKRGF,0,1266.75
2703-AMTUL,0,1931.3999999999999
0928-JMXNP,0,119.6
8173-RXAYP,0,472.79999999999995
4825-XJGDM,0,2665.7000000000003
5402-HTOTQ,0,884.8
6734-JDTTV,0,1290.25
7850-THJMU,0,510.9
3890-RTCMS,0,791.2
8849-GYOKR,1,5753.7
3148-BLQJT,1,20.1
3717-FDJFU,0,102.25
3665-JATSN,0,754.3000000000001
7966-YOTQW,0,545.0
0461-CVKMU,1,1927.3999999999999
8806-EAGWC,1,165.45
8853-TZDGH,0,8035.2
7779-LGOVN,1,866.5
4324-BZCKL,0,555.5
6924-TDGMT,0,226.05
9710-ZUSHQ,1,3949.75
1536-YHDOE,0,1055.7
8123-QBNAZ,0,3762.0
3629-ZNKXA,0,1730.6
4827-LTQRJ,0,7299.599999999999
7711-YIJWC,0,5178.900000000001
5482-VXSXJ,0,2050.4
7365-BVCJH,0,24.4
9620-ENEJV,0,423.29999999999995
4183-WCSEP,1,2431.9500000000003
2378-YIZKA,0,5780.0
5498-TXHLF,1,2973.3
0689-DSXGL,0,4461.599999999999
6818-DJXAA,0,911.0
9722-UJOJR,1,2051.75
0464-WJTKO,0,1447.2
8902-ZEOVF,0,942.35
6778-EICRF,0,1795.1999999999998
2662-NNTDK,0,1612.0
4132-KALRO,0,403.4
3902-FOIGH,1,1216.1999999999998
6772-KSATR,1,81.7
7112-OPOTK,1,2252.25
2874-YXVVA,0,3573.3999999999996
1245-HARPS,0,285.59999999999997
4210-QFJMF,1,316.6
4323-ELYYB,0,260.0
4293-ETKAP,0,5161.0
6064-PUPMC,0,1315.6000000000001
6504-VBLFL,0,3223.0
6322-PJJDJ,0,4645.2
0330-BGYZE,0,6150.0
1085-LDWAM,0,1404.15
7586-ZATGZ,0,3396.0
7197-VOJMM,0,4636.400000000001
3318-OSATS,1,3340.75
5828-AVIPD,1,1918.05
1843-TLSGD,0,271.05
9626-VFRGG,0,3628.5
7075-BNDVQ,0,140.0
9143-CANJF,0,1323.6
7284-BUYEC,0,254.75
2041-JIJCI,0,320.0
1086-LXKFY,1,69.1
4900-MSOMT,0,5774.400000000001
2229-VWQJH,0,1183.1999999999998
9194-GFVOI,0,3542.7
1336-EZFZY,0,80.2
4282-MSACW,0,7969.6
1403-LKLIK,0,663.3000000000001
2636-ALXXZ,1,69.6
7774-OJSXI,1,3206.9500000000003
7786-WBJYI,1,311.8
0136-IFMYD,0,7586.55
5144-TVGLP,0,3600.5
9643-AVVWI,0,240.0
0253-ZTEOB,0,3823.2000000000003
2706-QZIHY,0,378.0
6061-PQHMK,0,497.49999999999994
9885-CSMWE,1,78.45
6137-MFAJN,0,2150.3999999999996
9122-UMROB,0,20.3
4232-JGKIY,0,19.2
2402-TAIRZ,0,2961.85
9659-ZTWSM,0,7085.099999999999
9139-TWBAS,0,1244.1000000000001
6685-GBWJZ,0,4460.4
5016-ETTFF,1,295.0
3866-MDTUB,1,141.5
2195-VVRJF,0,1063.8
3913-RDSJZ,0,1635.2
8058-JMEQO,1,760.0500000000001
4203-QGNZA,0,567.0
5043-TRZWM,0,75.55
0697-ZMSWS,1,342.6
7657-DYEPJ,1,2665.7000000000003
9494-BDNNC,0,6289.8
1640-PLFMP,0,70.25
5366-OBVMR,0,905.4
8276-MQBYC,1,4987.8
7644-OMVMY,0,0.0
7593-XFKDI,1,46.3
4573-JKNAE,0,232.20000000000002
0337-CNPZE,1,4358.3
9817-APLHW,0,300.0
8380-MQINP,0,1116.5
0840-DFEZH,0,527.4499999999999
1513-XNPPH,1,1072.8000000000002
8690-ZVLCL,0,5984.0
6015-VVHHE,1,415.75
1125-SNVCK,0,2146.2
0384-LPITE,0,2482.0
4616-EWBNJ,0,321.6
6347-DCUIK,1,741.5
1335-HQMKX,0,7297.2
2545-EBUPK,0,168.1
6923-AQONU,0,480.7
2172-EJXVF,0,7518.900000000001
0897-FEGMU,1,1094.5
7663-RGWBC,1,44.15
1120-BMWUB,1,862.4
9124-LHCJQ,1,85.45
4536-PLEQY,0,1020.5999999999999
7029-IJEJK,0,2381.4
8871-JLMHM,0,6133.6
2235-ZGKPT,1,203.4
3891-PUQOD,1,59.2
5447-VYTKW,0,1443.15
3623-FQBOX,0,418.95
0689-NKYLF,1,1081.6000000000001
8659-HDIYE,0,4777.6
3658-KIBGF,1,54.9
3474-BAFSJ,0,3277.5
5519-YLDGW,1,2181.9
3865-ZFZIB,0,373.34999999999997
1855-AGAWH,0,2907.7999999999997
7109-CQYUZ,0,4641.0
1370-GGAWX,0,4330.900000000001
4680-KUTAJ,0,611.6
5307-UVGNB,0,2581.1000000000004
4946-EDSEW,1,211.75
2883-ILGWO,0,5979.3
2516-VQRRV,1,150.9
7580-UGXNC,1,109.7
3642-BYHDO,0,1412.8999999999999
9629-NHXFW,0,19.4
2696-RZVZW,0,1703.4
